dataId,No,formula,symbolSet,spaceGroup,spaceGroupNo,crystalSys,a,b,c,alpha,beta,gamma
1010416.0,5765,Co3 F9,Co F,P321,150,4,5.06,5.06,6.63,90.0,90.0,120.0
1532580.0,5766,Ce4 Cu4 Se8,Ce Cu Se,P2_1/c,14,5,6.763,7.5311,7.165,90.0,97.392,90.0
1521900.0,5767,Ce12 F48,Ce F,C2/c,15,5,12.5883,10.6263,8.2241,90.0,126.23999999999998,90.0
1544678.0,5768,Cu20 Si16 O56,Cu O Si,Pbca,61,2,9.88,19.82,5.4,90.0,90.0,90.0
4305345.0,5769,Tc16 Bi16 O54.904,Bi O Tc,Fd-3m,227,0,10.47458,10.47458,10.47458,90.0,90.0,90.0
9008112.0,5770,V4 Ga10,Ga V,P4/mbm,127,1,8.968,8.968,2.693,90.0,90.0,90.0
1527462.0,5771,Y4 Se4,Se Y,Fm-3m,225,0,5.75,5.75,5.75,90.0,90.0,90.0
1511165.0,5772,Y0.098 Fe1.658 B0.244,B Fe Y,Im-3m,229,0,3.088,3.088,3.088,90.0,90.0,90.0
1509418.0,5773,In5 Ag1 Se8,Ag In Se,P-42m,111,1,5.7934,5.7934,11.6223,90.0,90.0,90.0
9008664.0,5774,Li4 Br4,Br Li,Fm-3m,225,0,5.5013,5.5013,5.5013,90.0,90.0,90.0
2106487.0,5775,K4 Sn2 Cl12,Cl K Sn,P4/mnc,128,1,7.0577,7.0577,9.9784,90.0,90.0,90.0
1527333.0,5776,Na16 As16 Se32,As Na Se,Pbca,61,2,5.83,24.27,11.82,90.0,90.0,90.0
9008990.0,5777,Rb4 O4,O Rb,Immm,71,2,4.201,7.075,5.983,90.0,90.0,90.0
4312887.0,5778,Cs2 Cd2 Br6,Br Cd Cs,P6_3mc,186,4,7.7281,7.7281,6.742,90.0,90.0,120.0
4327896.0,5779,Li4 Sm4 Ge8,Ge Li Sm,Pnma,62,2,7.7638,3.9014,10.5243,90.0,90.0,90.0
9009906.0,5780,Cr12 C8,C Cr,Pnma,62,2,5.5329,2.829,11.4719,90.0,90.0,90.0
1528276.0,5781,Bi8 I8,Bi I,C2/m,12,5,14.386,4.43,10.493,90.0,107.87,90.0
1530356.0,5782,Ta8 Te8 O36,O Ta Te,P2_1/c,14,5,7.096,7.486,14.614,90.0,103.01,90.0
4031247.0,5783,Cr4 Pb8,Cr Pb,C2/m,12,5,14.01,5.68,7.15,90.0,115.09999999999998,90.0
1525581.0,5784,Cu96 Te96 Br96,Br Cu Te,Fddd,70,1,23.22,23.22,14.17,90.0,90.0,90.0
2107427.0,5785,Na4 As8 O24,As Na O,P2_1/c,14,6,5.829,8.989,9.154,90.0,90.0,93.29000000000002
9008954.0,5786,B8 W8,B W,I4_1/amd,141,1,3.115,3.115,16.93,90.0,90.0,90.0
9008510.0,5787,Os2,Os,P6_3/mmc,194,4,2.7352,2.7352,4.319,90.0,90.0,120.0
1523256.0,5788,Ga9 Ni11.999 Pd0.9997,Ga Ni Pd,P-3m1,164,4,7.978,7.978,5.025,90.0,90.0,120.0
2105208.0,5789,K8 Al8 O16,Al K O,Fd-3m,227,0,7.8329,7.8329,7.8329,90.0,90.0,90.0
1531682.0,5790,Er0.851 Cu1.452 S2,Cu Er S,P-3m1,164,4,3.8951,3.8951,6.2714,90.0,90.0,120.0
2106381.0,5791,Fe2 Cl2 O2,Cl Fe O,Pmmn,59,2,3.78,7.917,3.302,90.0,90.0,90.0
2102200.0,5792,Ca8 P8 O44,Ca O P,P2_1/c,14,5,12.287,7.511,10.775,90.0,112.54200000000002,90.0
4315114.0,5793,Ti4 P8 O40,O P Ti,P2_1,4,5,5.18114,6.34786,23.7254,90.0,102.56900000000002,90.0
1510996.0,5794,Ho2 Co4 B4,B Co Ho,I4/mmm,139,1,3.5517,3.5517,9.251,90.0,90.0,90.0
7222682.0,5795,Hg2 Se2 O8,Hg O Se,Pmn2_1,31,2,6.7311,4.9308,4.989,90.0,90.0,90.0
2212399.0,5796,Ba2 Ga6.22 Sn1.78,Ba Ga Sn,I4/mmm,139,1,4.7455,4.7455,10.554,90.0,90.0,90.0
1527378.0,5797,Tb10 Tl6,Tb Tl,P6_3/mcm,193,4,8.978,8.978,6.596,90.0,90.0,120.0
1011007.0,5798,Fe2 Se4,Fe Se,Pnnm,58,2,3.575,4.791,5.715,90.0,90.0,90.0
1539174.0,5799,Fe1 Cu1 Te2,Cu Fe Te,P4/nmm,129,1,3.934,3.934,6.078,90.0,90.0,90.0
1001530.0,5800,Ti8 P8 O32,O P Ti,Cmcm,63,5,4.7598,6.3493,17.7599,90.0,97.39,90.0
1524186.0,5801,Nb5.598 Fe0.402 Sn2,Fe Nb Sn,Pm-3n,223,0,5.278,5.278,5.278,90.0,90.0,90.0
1522644.0,5802,Ga1.081 Pt2.919,Ga Pt,Pm-3m,221,0,3.8925,3.8925,3.8925,90.0,90.0,90.0
1535844.0,5803,K44 Sb22 F110,F K Sb,P2_1,4,6,16.99,27.719000000000005,6.493,90.0,90.0,79.74000000000001
2310264.0,5804,Pb6,Pb,R-3m,166,4,5.54,5.54,23.15,90.0,90.0,120.0
9001319.0,5805,Fe8 Cl1.35 O16,Cl Fe O,C2/m,12,5,10.6,3.0339,10.513,90.0,90.24,90.0
1541198.0,5806,Pr2 Fe4 Ge4,Fe Ge Pr,I4/mmm,139,1,4.069,4.069,10.475,90.0,90.0,90.0
8104514.0,5807,K8 Ni4 As8,As K Ni,Cmcm,63,2,6.6065,13.867,5.7452,90.0,90.0,90.0
9009692.0,5808,Ag32 Ge4 S24,Ag Ge S,Pna2_1,33,2,15.149,7.476,10.589,90.0,90.0,90.0
2019431.0,5809,Li8 Sm20 Sn28,Li Sm Sn,P2_12_12_1,19,2,6.1666,13.556,17.141,90.0,90.0,90.0
8103629.0,5810,Cs8 S4 O16,Cs O S,Pnma,62,2,8.4114,11.0702,6.3766,90.0,90.0,90.0
1538187.0,5811,La2 Si4 Ru4,La Ru Si,I4/mmm,139,1,4.2196,4.2196,9.9506,90.0,90.0,90.0
1524855.0,5812,Ti2 Ga2 Cu2,Cu Ga Ti,P6_3/mmc,194,4,4.188,4.188,5.79,90.0,90.0,120.0
4000948.0,5813,Nb2,Nb,Im-3m,229,0,3.30121,3.30121,3.30121,90.0,90.0,90.0
1528075.0,5814,Rb18 O4,O Rb,P2_1/m,11,5,8.351,14.023,11.685,90.0,104.51000000000002,90.0
1530539.0,5815,Yb2 P6 O20,O P Yb,C2,5,5,5.617,6.666,10.011,90.0,97.32,90.0
1537139.0,5816,Na2 Ce1 O3,Ce Na O,Fm-3m,225,0,4.83,4.83,4.83,90.0,90.0,90.0
1529667.0,5817,Na5.04 Al33 O51,Al Na O,R-3m,166,4,5.61,5.61,33.53999,90.0,90.0,120.0
1530456.0,5818,La4 P4 O16,La O P,P2_1/c,14,5,6.825,7.057,6.482,90.0,103.21,90.0
2310650.0,5819,Zn4 Ge4 As8,As Ge Zn,I-42d,122,1,5.67,5.67,11.15,90.0,90.0,90.0
1524879.0,5820,Mn8 Ga4 Cu12,Cu Ga Mn,Fd-3m,227,0,6.895,6.895,6.895,90.0,90.0,90.0
9001785.0,5821,Ni6 Sb12 O108,Ni O Sb,P3,143,4,16.06,16.06,9.792,90.0,90.0,120.0
1563243.0,5822,Zn5.8 Co14.48 Sn16.0384,Co Sn Zn,Cmcm,63,2,4.1386,12.593,11.64,90.0,90.0,90.0
1535084.0,5823,Cs16 Ta12 O66,Cs O Ta,P2_1/c,14,5,10.553999999999998,16.149,11.714,90.0,99.97,90.0
1004067.0,5824,Nd8 Os8 O32,Nd O Os,Pna2_1,33,2,14.859,7.55,5.487,90.0,90.0,90.0
1530643.0,5825,Rb4 P4 O16,O P Rb,I-42d,122,1,7.608,7.608,7.296,90.0,90.0,90.0
9008516.0,5826,Tb2,Tb,P6_3/mmc,194,4,3.601,3.601,5.6936,90.0,90.0,120.0
2310229.0,5827,Nd1 Pt3,Nd Pt,Pm-3m,221,0,4.059,4.059,4.059,90.0,90.0,90.0
1532038.0,5828,D11.68 Pr4,D Pr,Fm-3m,225,0,5.4796,5.4796,5.4796,90.0,90.0,90.0
1006093.0,5829,Tm1 Mn6 Ge6,Ge Mn Tm,P6/mmm,191,4,5.211,5.211,8.1397,90.0,90.0,120.0
4330460.0,5830,Pr8 Al33.232 Cu70.768,Al Cu Pr,Fm-3c,226,0,11.852,11.852,11.852,90.0,90.0,90.0
1535088.0,5831,Rb32 Ta24 O92,O Rb Ta,C2/c,15,5,12.169,14.592,14.147,90.0,90.734,90.0
1563110.0,5832,Sr4 Br7.968,Br Sr,Fm-3m,225,0,7.54078,7.54078,7.54078,90.0,90.0,90.0
1522046.0,5833,Nd10 Mo64 O108,Mo Nd O,P2_1/c,14,5,10.16,9.115,22.85,90.0,105.28,90.0
1531856.0,5834,Eu8 Si4,Eu Si,Pnma,62,2,7.821,5.047,9.385,90.0,90.0,90.0
1538338.0,5835,Mn16 O16 F72,F Mn O,C2/c,15,5,17.552,8.373,9.101,90.0,102.3,90.0
1542230.0,5836,Pb8 S4 O20,O Pb S,C2/m,12,5,13.7576,5.6578,7.0322,90.0,115.88500000000002,90.0
9014070.0,5837,Ni4 N24 Cl8,Cl N Ni,Fm-3m,225,0,10.15,10.15,10.15,90.0,90.0,90.0
1524924.0,5838,Cs18 Sc12 Cl54,Cl Cs Sc,R-3c,167,4,12.704,12.704,18.109,90.0,90.0,120.0
1008055.0,5839,Rb8 Eu24 F80,Eu F Rb,Fm-3m,225,0,11.844,11.844,11.844,90.0,90.0,90.0
2007030.0,5840,K24 Na78 Ga284.712,Ga K Na,R-3m,166,4,16.325,16.325,35.135,90.0,90.0,120.0
9016707.0,5841,Ba9 As6 O24,As Ba O,R-3m,166,4,5.7672,5.7672,21.163,90.0,90.0,120.0
4003029.0,5842,Ni4 P8,Ni P,Pa-3,205,0,5.4475,5.4475,5.4475,90.0,90.0,90.0
7027134.0,5843,Mn4 C32 N32,C Mn N,P2_1/c,14,5,7.3514,16.865,8.8033,90.0,90.057,90.0
1010509.0,5844,K8 Pt4 Cl24,Cl K Pt,Fm-3m,225,0,9.73,9.73,9.73,90.0,90.0,90.0
4332807.0,5845,Sr18 Co15 O42.624,Co O Sr,R-3,148,4,9.4401,9.4401,12.476,90.0,90.0,120.0
1010073.0,5846,Cs1 I1 Cl2,Cl Cs I,R-3m,166,3,4.06,4.06,4.06,98.37,98.37,98.37
1525211.0,5847,Th4 Cu24,Cu Th,Pnma,62,2,8.1103,5.0817,10.1046,90.0,90.0,90.0
2310344.0,5848,Ba8 Ti4 O16,Ba O Ti,P2_1/c,14,5,6.12,7.7,10.5,90.0,93.13,90.0
1509018.0,5849,Dy1 Si1.334 Ag0.666,Ag Dy Si,P6/mmm,191,4,4.133,4.133,4.036,90.0,90.0,120.0
4329499.0,5850,Li16 Pr14 Ge20,Ge Li Pr,Cmmm,65,2,6.8879,33.486,4.4376,90.0,90.0,90.0
1509040.0,5851,Ba2 Ga7.2 Ag0.8,Ag Ba Ga,I4/mmm,139,1,4.617,4.617,10.755,90.0,90.0,90.0
1523444.0,5852,Yb1 Te4 Pb3,Pb Te Yb,Fm-3m,225,0,6.443,6.443,6.443,90.0,90.0,90.0
9016505.0,5853,Co4 I12 N24,Co I N,Pn-3m,224,0,10.92,10.92,10.92,90.0,90.0,90.0
1521520.0,5854,Nb32 Bi94,Bi Nb,I-4m2,119,1,16.31799,16.31799,38.54199,90.0,90.0,90.0
1539716.0,5855,U2 Fe20.0 Si4.0,Fe Si U,I4/mmm,139,1,8.37,8.37,4.7208,90.0,90.0,90.0
1541006.0,5856,Ba12 Zn12 O60,Ba O Zn,Pna2_1,33,2,11.786,17.9719,7.9336,90.0,90.0,90.0
4030788.0,5857,Rb3 Tm3 S6,Rb S Tm,R-3m,166,4,4.02,4.02,22.838,90.0,90.0,120.0
1528236.0,5858,Mg48 Co48,Co Mg,Fd-3m,227,0,11.434,11.434,11.434,90.0,90.0,90.0
1509381.0,5859,Ho2 Ag2 Se4,Ag Ho Se,Fm-3m,225,0,5.762,5.762,5.762,90.0,90.0,90.0
1533571.0,5860,La4 Ni2 O8,La Ni O,I4/mmm,139,1,3.8843,3.8843,12.7529,90.0,90.0,90.0
2106461.0,5861,Eu8 As4 O2,As Eu O,I4/mmm,139,1,4.7924,4.7924,16.1933,90.0,90.0,90.0
1510341.0,5862,Cd0.666 Au1.334,Au Cd,P6_3/mmc,194,4,2.9182,2.9182,4.8033,90.0,90.0,120.0
1527832.0,5863,Ti1.772 V0.228,Ti V,P6/mmm,191,4,2.923,2.923,4.775,90.0,90.0,120.0
1536158.0,5864,Ce6 Ga24 Os6,Ce Ga Os,Pmma,51,2,9.639,8.801,7.67,90.0,90.0,90.0
1508415.0,5865,Ba2 Sn6,Ba Sn,P6_3/mmc,194,4,7.2279,7.2279,5.469,90.0,90.0,120.0
1525125.0,5866,Cu7.2 Ni4.8 Sn4,Cu Ni Sn,Fm-3m,225,0,5.946,5.946,5.946,90.0,90.0,90.0
1530478.0,5867,Rb4 Cd4 Cl12,Cd Cl Rb,Pnma,62,2,8.949,4.026,14.93,90.0,90.0,90.0
4331409.0,5868,Ag3 As1 F12,Ag As F,P2/c,13,5,5.6045,5.2567,7.8061,90.0,96.594,90.0
2019132.0,5869,Na12 Ge24 O54,Ge Na O,P-3c1,165,4,11.3216,11.3216,9.6946,90.0,90.0,120.0
8104518.0,5870,Zn1.9998 In4.0002 Se8,In Se Zn,I-42m,121,1,5.7095,5.7095,11.449,90.0,90.0,90.0
4031663.0,5871,Y6 In6 O18,In O Y,P6_3cm,185,4,6.26,6.260000000000001,12.249,90.0,90.0,120.0
9012318.0,5872,Ni3 O6,Ni O,R-3m,166,4,2.82,2.82,20.65,90.0,90.0,120.0
2310497.0,5873,Ca6 V20 O90,Ca O V,C2,5,5,16.834,10.156,10.921,90.0,93.13,90.0
4003882.0,5874,Zn8 Br4 N4,Br N Zn,Pna2_1,33,2,6.222,7.65,6.094,90.0,90.0,90.0
9000275.0,5875,Mg4 Si2 O8,Mg O Si,I4/mmm,139,1,3.51,3.51,10.45,90.0,90.0,90.0
1540879.0,5876,Dy4 Mg12,Dy Mg,Fm-3m,225,0,7.296,7.296,7.296,90.0,90.0,90.0
1541271.0,5877,K28 Fe8 O26,Fe K O,P2_1/c,14,5,6.718,29.562,6.721,90.0,119.41,90.0
9008031.0,5878,Li2 Cl2 O14,Cl Li O,P6_3mc,186,4,7.71,7.71,5.42,90.0,90.0,120.0
1527368.0,5879,Zr8 V16,V Zr,Fd-3m,227,0,7.45,7.45,7.45,90.0,90.0,90.0
4088718.0,5880,Zn8 H224 C200,C H Zn,Fdd2,43,2,14.814,28.203,10.351,90.0,90.0,90.0
1523412.0,5881,Gd1 Pt3,Gd Pt,Pm-3m,221,0,4.091,4.091,4.091,90.0,90.0,90.0
2001543.0,5882,H40 Pb2 C48,C H Pb,P-42_1c,114,1,12.151,12.151,6.545,90.0,90.0,90.0
1510845.0,5883,Zr0.5 Ti0.5 B2,B Ti Zr,P6/mmm,191,4,3.098,3.098,3.39,90.0,90.0,120.0
8104100.0,5884,Gd4 Al2 Co4,Al Co Gd,Immm,71,2,4.1016,5.504,8.536,90.0,90.0,90.0
2003762.0,5885,Ba6 P6 O27,Ba O P,P-62m,189,4,9.415,9.415,7.078,90.0,90.0,120.0
1541969.0,5886,H0.5 W1 O3,H O W,Pm-3m,221,0,3.755,3.755,3.755,90.0,90.0,90.0
1510839.0,5887,Ta1 B2,B Ta,P6/mmm,191,4,3.06,3.0600000000000005,3.26,90.0,90.0,120.0
4031522.0,5888,Cs16 U20 O68,Cs O U,Pbcn,60,2,18.776,7.07,14.958,90.0,90.0,90.0
1525126.0,5889,In9 Cu11,Cu In,C2/m,12,5,12.814,4.3543,7.353,90.0,54.49,90.0
4335801.0,5890,Na20 U20 O72,Na O U,P2_1/c,14,5,6.9369,19.844,12.7132,90.0,111.116,90.0
2106247.0,5891,Zr2 S4 O18,O S Zr,P-1,2,6,7.889999999999999,5.21,8.96,95.20000000000002,99.8,109.2
1525344.0,5892,Ta2 Co3.6 Pt2.4,Co Pt Ta,P6_3/mmc,194,4,5.348,5.348,4.331,90.0,90.0,120.0
1540846.0,5893,Ba80 Cr48 F288,Ba Cr F,I4_1/a,88,1,20.611,20.611,15.382,90.0,90.0,90.0
1510251.0,5894,Na18 Au6 S12,Au Na S,R-3c,167,4,7.623,7.623,16.672,90.0,90.0,120.0
2310488.0,5895,Al8 Se12,Al Se,Cc,9,5,11.68,6.73,7.32,90.0,121.1,90.0
1535168.0,5896,La8 Si8 As24,As La Si,Pbca,61,2,6.084,5.986,26.235,90.0,90.0,90.0
4107748.0,5897,Zr4 H136 C100,C H Zr,Pnma,62,2,12.4012,16.6358,10.2988,90.0,90.0,90.0
1524807.0,5898,Zn2 Cu0.7,Cu Zn,P-6m2,187,4,4.275,4.275,2.59,90.0,90.0,120.0
9016128.0,5899,V0.125 Cr1.875 N2,Cr N V,Immm,71,2,2.8831,2.9638,4.1342,90.0,90.0,90.0
7100128.0,5900,Na2 Sn2 N2,N Na Sn,P6_3mc,186,4,3.3306,3.3306,10.8919,90.0,90.0,120.0
1535895.0,5901,Na1 Ni0.5 Sn0.5,Na Ni Sn,R-3m,166,3,5.66,5.66,5.66,31.77000000000001,31.77000000000001,31.77000000000001
4134336.0,5902,K18 Ir12 O36,Ir K O,R-3,148,4,10.7907,10.7907,10.5055,90.0,90.0,120.0
1521567.0,5903,Lu4 Si4 Rh4,Lu Rh Si,Pnma,62,2,6.691,4.146,7.365,90.0,90.0,90.0
1527183.0,5904,Ba4 Br8,Ba Br,Pnma,62,2,8.276,4.956,9.919,90.0,90.0,90.0
4341280.0,5905,Ba4 U8 Se20,Ba Se U,P2_1/c,14,5,8.7606,7.8316,12.2399,90.0,90.527,90.0
1530532.0,5906,Li0.78 Eu3.22 S4,Eu Li S,Fm-3m,225,0,5.87,5.87,5.87,90.0,90.0,90.0
1534355.0,5907,Ni2 N4 F28,F N Ni,I4/m,87,1,6.828,6.828,9.27,90.0,90.0,90.0
9000228.0,5908,Ba4 C4 O12,Ba C O,Pnma,62,2,5.3126,8.8958,6.4284,90.0,90.0,90.0
1008375.0,5909,Ba4 V4 S12,Ba S V,Cmc2_1,36,2,6.7572,11.4866,5.5994,90.0,90.0,90.0
4334786.0,5910,Ca20 Si8 N24,Ca N Si,C2/m,12,5,6.2712,10.0175,12.0287,90.0,99.303,90.0
1531935.0,5911,Zn24 C96 O144,C O Zn,Pn-3n,222,0,16.256,16.256,16.256,90.0,90.0,90.0
1540319.0,5912,La4 Br10,Br La,P2_1/m,11,5,7.8909,4.2489,13.423,90.0,91.6,90.0
1544335.0,5913,Li4 Fe20 O32,Fe Li O,P4_332,212,0,8.3195,8.3195,8.3195,90.0,90.0,90.0
8100825.0,5914,Tb2 Cu2 As4,As Cu Tb,P4/nmm,129,1,3.901,3.901,9.901,90.0,90.0,90.0
1526513.0,5915,Ba24 Ga48 O96,Ba Ga O,P6_3,173,4,18.64029,18.64029,8.6801,90.0,90.0,120.0
1525169.0,5916,Y12 Ta4 O28,O Ta Y,C222_1,20,2,10.4762,7.4237,7.4522,90.0,90.0,90.0
7008301.0,5917,Mn8 Se8 O24,Mn O Se,P2_1/c,14,5,8.0329,8.33,10.4662,90.0,124.971,90.0
1541455.0,5918,Ti48 Fe48 O16,Fe O Ti,Fd-3m,227,0,11.14,11.14,11.14,90.0,90.0,90.0
1537922.0,5919,Y4 P4,P Y,Fm-3m,225,0,5.662,5.662,5.662,90.0,90.0,90.0
1523886.0,5920,Lu1 Ru1,Lu Ru,Pm-3m,221,0,3.329,3.329,3.329,90.0,90.0,90.0
1556751.0,5921,Cu11.622 Se6,Cu Se,R-3m,166,4,4.1327,4.1327,20.281,90.0,90.0,120.0
1528948.0,5922,Co9 Sn6 S6,Co S Sn,R-3m,166,4,5.35739,5.35739,13.1274,90.0,90.0,120.0
4344512.0,5923,Os12 C48 O48,C O Os,P2_1/c,14,5,8.1,14.79,14.64,90.0,100.45,90.0
1521856.0,5924,Y4 B6 C4,B C Y,Cmmm,65,2,3.405,13.765,3.631,90.0,90.0,90.0
4300179.0,5925,Na4 C8 N12,C N Na,P2_1/c,14,5,6.471700000000001,14.9458,3.57625,90.0,93.496,90.0
4131264.0,5926,Sn2 H116 C86,C H Sn,P-1,2,6,12.2343,12.3376,13.1415,92.9593,92.33140000000002,108.3715
1524513.0,5927,Sc8 Co4,Co Sc,I4/mcm,140,1,6.377,6.377,5.618,90.0,90.0,90.0
2310593.0,5928,Ba6 Ti12 O30,Ba O Ti,C2/m,12,5,9.41,3.93,16.892,90.0,103.03,90.0
2310025.0,5929,Zn8 Ag4 Au4,Ag Au Zn,Fm-3m,225,0,6.2956,6.2956,6.2956,90.0,90.0,90.0
1523818.0,5930,Li3.24 Mg0.76,Li Mg,Fm-3m,225,0,4.378,4.378,4.378,90.0,90.0,90.0
9008239.0,5931,Sb32 Pb20 S68,Pb S Sb,C2/c,15,5,13.4857,11.8656,19.9834,90.0,107.168,90.0
4333947.0,5932,Yb2 Ga16 Cu8,Cu Ga Yb,I4/mmm,139,1,8.6529,8.6529,5.1545,90.0,90.0,90.0
4134532.0,5933,In32 Ir8 Se4,In Ir Se,Pm,6,6,9.92,9.926199999999998,10.1092,90.0,90.0,89.9995
2310922.0,5934,Hg8 Br4 N4,Br Hg N,P6_3/mmc,194,4,6.65,6.650000000000001,11.26,90.0,90.0,120.0
7222416.0,5935,V3.76 Mo0.24 O10,Mo O V,Pmmn,59,2,11.5439,3.5714,4.3362,90.0,90.0,90.0
4343831.0,5936,Ba4 In4.32 Hg3.68,Ba Hg In,Imma,74,2,5.145,8.373,8.715,90.0,90.0,90.0
4343874.0,5937,Co3.528 Cl1.044 O7.368,Cl Co O,R-3m,166,4,3.1439,3.1439,24.058,90.0,90.0,120.0
1537206.0,5938,K4 C3.6,C K,C2/m,12,5,7.48,4.24,10.29,90.0,129.9,90.0
1524781.0,5939,V18.6 Co11.4,Co V,P4_2/mnm,136,1,8.834,8.834,4.5865,90.0,90.0,90.0
1538005.0,5940,Li2 Pt1,Li Pt,P6/mmm,191,4,4.2,4.2,2.655,90.0,90.0,120.0
1535607.0,5941,Zn358.944 Ir43.96,Ir Zn,F-43m,216,0,18.224,18.224,18.224,90.0,90.0,90.0
9000084.0,5942,Ag24 Te16 Au8,Ag Au Te,I4_132,214,0,10.38,10.38,10.38,90.0,90.0,90.0
2310403.0,5943,Tl1 Bi1 Te2,Bi Te Tl,R-3m,166,3,8.137,8.137,8.137,32.300000000000004,32.300000000000004,32.300000000000004
1522401.0,5944,La0.4 Gd1.6,Gd La,P6_3/mmc,194,4,3.6534,3.6534,5.8326,90.0,90.0,120.0
9014106.0,5945,Mn1 O2,Mn O,P6_3/mmc,194,4,2.786,2.786,4.412,90.0,90.0,120.0
2002951.0,5946,Sr10 Nb10 O34,Nb O Sr,Pnnm,58,2,32.456,5.674,3.995,90.0,90.0,90.0
1540837.0,5947,Tb1.2 Zr0.8,Tb Zr,P6_3/mmc,194,4,3.465,3.465,5.49,90.0,90.0,120.0
9013890.0,5948,Cu12 B24 O48,B Cu O,I-42d,122,1,11.484,11.484,5.62,90.0,90.0,90.0
1510043.0,5949,Yb20 Ag12,Ag Yb,I4/mcm,140,1,7.942,7.942,14.881,90.0,90.0,90.0
9008505.0,5950,Lu2,Lu,P6_3/mmc,194,4,3.5031,3.5031,5.5509,90.0,90.0,120.0
1509835.0,5951,Ag3.6 Sn0.4,Ag Sn,Fm-3m,225,0,4.12,4.12,4.12,90.0,90.0,90.0
1008708.0,5952,D140.48 Hf64 Fe32,D Fe Hf,Fd-3m,227,0,12.7795,12.7795,12.7795,90.0,90.0,90.0
4127748.0,5953,Pb4.0 Cl16,Cl Pb,P-42_1m,113,1,15.541,15.541,5.7821,90.0,90.0,90.0
7222793.0,5954,Ce3 Mg3 Tl3,Ce Mg Tl,P-62m,189,4,7.741,7.741,4.7375,90.0,90.0,120.0
1536165.0,5955,Nd2 Cu2.126 As4,As Cu Nd,P4/nmm,129,1,3.979,3.979,10.016,90.0,90.0,90.0
9008735.0,5956,Tb4 N4,N Tb,Fm-3m,225,0,4.933,4.933,4.933,90.0,90.0,90.0
1511310.0,5957,V4 Re4 B4,B Re V,I4/mcm,140,1,5.397,5.397,4.537,90.0,90.0,90.0
1539309.0,5958,Nd4 Se4,Nd Se,Fm-3m,225,0,5.91,5.91,5.91,90.0,90.0,90.0
1537815.0,5959,Hf1.28 Zr6.72 Zn16,Hf Zn Zr,Fd-3m,227,0,7.382,7.382,7.382,90.0,90.0,90.0
2310975.0,5960,Si4 Ni4,Ni Si,Pnma,62,2,5.18,3.34,5.62,90.0,90.0,90.0
9000480.0,5961,Fe16 Si16 O48,Fe O Si,Pbca,61,2,18.596,9.1685,5.3113,90.0,90.0,90.0
1522054.0,5962,K16 Hf8 O48,Hf K O,Cmme,67,2,13.564,16.651,5.754,90.0,90.0,90.0
1523357.0,5963,Th4 Ni4 Sn4,Ni Sn Th,F-43m,216,0,6.544,6.544,6.544,90.0,90.0,90.0
1523300.0,5964,Sc1 Pt3,Pt Sc,Pm-3m,221,0,3.954,3.954,3.954,90.0,90.0,90.0
2108440.0,5965,Na7.872 Mn26 O52,Mn Na O,C2/m,12,5,22.6338,2.8255,14.9075,90.0,104.5992,90.0
4344481.0,5966,Ce24 Mg92 As4,As Ce Mg,Fm-3m,225,0,14.573,14.573,14.573,90.0,90.0,90.0
1563403.0,5967,Li7.64 Al4.336,Al Li,Cmcm,63,2,4.6579,9.767,4.4901,90.0,90.0,90.0
4316498.0,5968,Rb1.69 U3.492 S12,Rb S U,Immm,71,2,4.034,5.427,21.207,90.0,90.0,90.0
1008887.0,5969,Lu1 Fe6 Ge6,Fe Ge Lu,P6/mmm,191,4,5.09843,5.09843,8.08066,90.0,90.0,120.0
1522496.0,5970,Ti1.7 Mn0.3,Mn Ti,Im-3m,229,0,3.195,3.195,3.195,90.0,90.0,90.0
7038099.0,5971,Sc8 Si16 Mo12,Mo Sc Si,Pnma,62,2,6.5175,12.6141,6.7628,90.0,90.0,90.0
1528373.0,5972,Sr6 I3 N3,I N Sr,R-3m,166,4,4.0103,4.0103,23.1138,90.0,90.0,120.0
2107061.0,5973,Ba4 Pu4 O12,Ba O Pu,Pnma,62,2,6.219,6.193,8.744,90.0,90.0,90.0
1533899.0,5974,Ho3 In1 N1,Ho In N,Pm-3m,221,0,4.7611,4.7611,4.7611,90.0,90.0,90.0
2101050.0,5975,W12 O32,O W,Pbam,55,2,10.35,13.99,3.774,90.0,90.0,90.0
1510810.0,5976,Pr12 B24 Rh57.6,B Pr Rh,Fmmm,69,2,9.697,5.577,25.64,90.0,90.0,90.0
8103493.0,5977,Ga6 B8 Pt18,B Ga Pt,P-62c,190,4,8.7503,8.7503,6.3742,90.0,90.0,120.0
4338515.0,5978,Rb4 U8 F36,F Rb U,Pnma,62,2,8.733,11.6754,7.0304,90.0,90.0,90.0
1510113.0,5979,Cu2 Au2,Au Cu,P4/mmm,123,1,3.975,3.975,3.685,90.0,90.0,90.0
7107159.0,5980,Co4 H108 C72,C Co H,P2_1/c,14,5,12.59,9.245,14.347,90.0,112.05700000000002,90.0
4326943.0,5981,Rb2 Th6 F26,F Rb Th,Pmc2_1,26,2,8.1805,7.4378,8.6594,90.0,90.0,90.0
9008363.0,5982,U2 Sb4,Sb U,P4/nmm,129,1,4.272,4.272,8.741,90.0,90.0,90.0
4118563.0,5983,K28 Zn2 Ge32,Ge K Zn,Pmn2_1,31,2,20.1357,6.9934,14.0398,90.0,90.0,90.0
